source_group,relative_path,file_name,extension,size_mb,readable_type_guess,date_detected_in_name,suggested_phase,notes
UNKNOWN,descargar_datos.py,descargar_datos.py,py,0.001,other,,IGNORE_FOR_NOW,phase1_reason=Archivo no identificado como insumo de datos principal. | can_convert_to_municipio_fecha=NO
CHIRPS,CHIRPS p05 tiff/descargar.py,descargar.py,py,0.007,other,,IGNORE_FOR_NOW,phase1_reason=Archivo no identificado como insumo de datos principal. | can_convert_to_municipio_fecha=NO
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/03/chirps-v2.0.2023.03.25.tif.gz,chirps-v2.0.2023.03.25.tif.gz,tif.gz,3.7691,raster,2023-03-25,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/03/chirps-v2.0.2023.03.26.tif.gz,chirps-v2.0.2023.03.26.tif.gz,tif.gz,3.5629,raster,2023-03-26,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/03/chirps-v2.0.2023.03.27.tif.gz,chirps-v2.0.2023.03.27.tif.gz,tif.gz,3.2349,raster,2023-03-27,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/03/chirps-v2.0.2023.03.28.tif.gz,chirps-v2.0.2023.03.28.tif.gz,tif.gz,3.1737,raster,2023-03-28,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/03/chirps-v2.0.2023.03.29.tif.gz,chirps-v2.0.2023.03.29.tif.gz,tif.gz,3.2637,raster,2023-03-29,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/03/chirps-v2.0.2023.03.30.tif.gz,chirps-v2.0.2023.03.30.tif.gz,tif.gz,3.3336,raster,2023-03-30,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/03/chirps-v2.0.2023.03.31.tif.gz,chirps-v2.0.2023.03.31.tif.gz,tif.gz,3.5354,raster,2023-03-31,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.01.tif.gz,chirps-v2.0.2023.04.01.tif.gz,tif.gz,3.6823,raster,2023-04-01,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.02.tif.gz,chirps-v2.0.2023.04.02.tif.gz,tif.gz,3.1878,raster,2023-04-02,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.03.tif.gz,chirps-v2.0.2023.04.03.tif.gz,tif.gz,3.5238,raster,2023-04-03,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.04.tif.gz,chirps-v2.0.2023.04.04.tif.gz,tif.gz,3.5781,raster,2023-04-04,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.05.tif.gz,chirps-v2.0.2023.04.05.tif.gz,tif.gz,3.5964,raster,2023-04-05,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.06.tif.gz,chirps-v2.0.2023.04.06.tif.gz,tif.gz,3.3967,raster,2023-04-06,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.07.tif.gz,chirps-v2.0.2023.04.07.tif.gz,tif.gz,3.224,raster,2023-04-07,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.08.tif.gz,chirps-v2.0.2023.04.08.tif.gz,tif.gz,3.3703,raster,2023-04-08,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.09.tif.gz,chirps-v2.0.2023.04.09.tif.gz,tif.gz,3.2368,raster,2023-04-09,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.10.tif.gz,chirps-v2.0.2023.04.10.tif.gz,tif.gz,3.2884,raster,2023-04-10,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.11.tif.gz,chirps-v2.0.2023.04.11.tif.gz,tif.gz,3.8678,raster,2023-04-11,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.12.tif.gz,chirps-v2.0.2023.04.12.tif.gz,tif.gz,3.4104,raster,2023-04-12,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.13.tif.gz,chirps-v2.0.2023.04.13.tif.gz,tif.gz,3.7929,raster,2023-04-13,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.14.tif.gz,chirps-v2.0.2023.04.14.tif.gz,tif.gz,3.4107,raster,2023-04-14,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.15.tif.gz,chirps-v2.0.2023.04.15.tif.gz,tif.gz,3.1583,raster,2023-04-15,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.16.tif.gz,chirps-v2.0.2023.04.16.tif.gz,tif.gz,3.4118,raster,2023-04-16,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.17.tif.gz,chirps-v2.0.2023.04.17.tif.gz,tif.gz,3.2793,raster,2023-04-17,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.18.tif.gz,chirps-v2.0.2023.04.18.tif.gz,tif.gz,3.3393,raster,2023-04-18,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.19.tif.gz,chirps-v2.0.2023.04.19.tif.gz,tif.gz,3.2763,raster,2023-04-19,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.20.tif.gz,chirps-v2.0.2023.04.20.tif.gz,tif.gz,3.3733,raster,2023-04-20,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.21.tif.gz,chirps-v2.0.2023.04.21.tif.gz,tif.gz,3.4294,raster,2023-04-21,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.22.tif.gz,chirps-v2.0.2023.04.22.tif.gz,tif.gz,3.3344,raster,2023-04-22,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.23.tif.gz,chirps-v2.0.2023.04.23.tif.gz,tif.gz,3.4421,raster,2023-04-23,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.24.tif.gz,chirps-v2.0.2023.04.24.tif.gz,tif.gz,3.0935,raster,2023-04-24,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.25.tif.gz,chirps-v2.0.2023.04.25.tif.gz,tif.gz,3.1756,raster,2023-04-25,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.26.tif.gz,chirps-v2.0.2023.04.26.tif.gz,tif.gz,3.1988,raster,2023-04-26,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.27.tif.gz,chirps-v2.0.2023.04.27.tif.gz,tif.gz,3.2151,raster,2023-04-27,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.28.tif.gz,chirps-v2.0.2023.04.28.tif.gz,tif.gz,3.4815,raster,2023-04-28,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.29.tif.gz,chirps-v2.0.2023.04.29.tif.gz,tif.gz,3.4374,raster,2023-04-29,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/04/chirps-v2.0.2023.04.30.tif.gz,chirps-v2.0.2023.04.30.tif.gz,tif.gz,3.3175,raster,2023-04-30,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.01.tif.gz,chirps-v2.0.2023.05.01.tif.gz,tif.gz,3.4489,raster,2023-05-01,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.02.tif.gz,chirps-v2.0.2023.05.02.tif.gz,tif.gz,3.2064,raster,2023-05-02,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.03.tif.gz,chirps-v2.0.2023.05.03.tif.gz,tif.gz,3.1258,raster,2023-05-03,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.04.tif.gz,chirps-v2.0.2023.05.04.tif.gz,tif.gz,2.9212,raster,2023-05-04,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.05.tif.gz,chirps-v2.0.2023.05.05.tif.gz,tif.gz,3.2264,raster,2023-05-05,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.06.tif.gz,chirps-v2.0.2023.05.06.tif.gz,tif.gz,3.1256,raster,2023-05-06,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.07.tif.gz,chirps-v2.0.2023.05.07.tif.gz,tif.gz,3.3799,raster,2023-05-07,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.08.tif.gz,chirps-v2.0.2023.05.08.tif.gz,tif.gz,3.0928,raster,2023-05-08,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.09.tif.gz,chirps-v2.0.2023.05.09.tif.gz,tif.gz,3.0,raster,2023-05-09,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.10.tif.gz,chirps-v2.0.2023.05.10.tif.gz,tif.gz,2.662,raster,2023-05-10,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.11.tif.gz,chirps-v2.0.2023.05.11.tif.gz,tif.gz,2.5023,raster,2023-05-11,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.12.tif.gz,chirps-v2.0.2023.05.12.tif.gz,tif.gz,2.6029,raster,2023-05-12,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.13.tif.gz,chirps-v2.0.2023.05.13.tif.gz,tif.gz,2.6376,raster,2023-05-13,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.14.tif.gz,chirps-v2.0.2023.05.14.tif.gz,tif.gz,2.8395,raster,2023-05-14,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.15.tif.gz,chirps-v2.0.2023.05.15.tif.gz,tif.gz,2.8396,raster,2023-05-15,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.16.tif.gz,chirps-v2.0.2023.05.16.tif.gz,tif.gz,2.7501,raster,2023-05-16,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.17.tif.gz,chirps-v2.0.2023.05.17.tif.gz,tif.gz,2.9282,raster,2023-05-17,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.18.tif.gz,chirps-v2.0.2023.05.18.tif.gz,tif.gz,2.6313,raster,2023-05-18,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.19.tif.gz,chirps-v2.0.2023.05.19.tif.gz,tif.gz,2.8138,raster,2023-05-19,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2023/05/chirps-v2.0.2023.05.20.tif.gz,chirps-v2.0.2023.05.20.tif.gz,tif.gz,3.3352,raster,2023-05-20,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
